"Beric Karstark","Place","Northmen"
"Beric Karstark","Allegiance","House Karstark"
"Mara Karstark","Status","Deceased"
"Mara Karstark","Season","1"
"Mara Karstark","Family","Beric Karstark"
"Mara Karstark","Family","Commard Karstark"
"Mara Karstark","Family","Berrican Karstark"
"Mara Karstark","Family","Petyr Karstark"
"Mara Karstark","Family","Jon Karstark"
"Mara Karstark","Family","Laurence Karstark"
"Mara Karstark","Titles","Lady"
"Mara Karstark","Allegiance","House Karstark"
"Berrican Karstark","Family","Commard Karstark"
"Berrican Karstark","Family","Regan Karstark"
"Berrican Karstark","Family","Beric Karstark"
"Berrican Karstark","Family","Mara Karstark"
"Berrican Karstark","Family","Petyr Karstark"
"Berrican Karstark","Family","Jon Karstark"
"Berrican Karstark","Family","Laurence Karstark"
"Berrican Karstark","Status","Deceased"
"Berrican Karstark","Season","1"
"Berrican Karstark","Culture","Northmen"
"Berrican Karstark","Titles","Lord"
"Berrican Karstark","Place","Karhold"
"Berrican Karstark","Allegiance","House Karstark"
"Petyr Karstark","Family","Commard Karstark"
"Petyr Karstark","Family","Regan Karstark"
"Petyr Karstark","Family","Beric Karstark"
"Petyr Karstark","Family","Mara Karstark"
"Petyr Karstark","Family","Berrican Karstark"
"Petyr Karstark","Family","Jon Karstark"
"Petyr Karstark","Family","Laurence Karstark"
"Petyr Karstark","Status","Deceased"
"Petyr Karstark","Season","1"
"Petyr Karstark","Culture","Northmen"
"Petyr Karstark","Place","Karhold"
"Petyr Karstark","Allegiance","House Karstark"
"Daemon Blackfyre","Status","Deceased"
"Daemon Blackfyre","Season","1"
"Daemon Blackfyre","Family","Aegon IV Targaryen"
"Daemon Blackfyre","Family","Daena Targaryen"
"Daemon Blackfyre","Family","Daeron II Targaryen"
"Daemon Blackfyre","Family","Daenerys Targaryen"
"Daemon Blackfyre","Family","Viserys II Targaryen"
"Daemon Blackfyre","Family","Aegon III Targaryen"
"Daemon Blackfyre","Family","Serena Blackfyre"
"Daemon Blackfyre","Family","Aegon Blackfyre"
"Daemon Blackfyre","Family","Aemon Blackfyre"
"Daemon Blackfyre","Family","Daemon II Blackfyre"
"Daemon Blackfyre","Family","Aegor Rivers"
"Daemon Blackfyre","Family","Brynden Rivers"
"Daemon Blackfyre","Family","Shiera Seastar)"
"Daemon Blackfyre","Titles","King of the Andals and the First Men"
"Daemon Blackfyre","Titles","Lord of the Seven Kingdoms"
"Daemon Blackfyre","Titles","Protector of the Realm"
"Daemon Blackfyre","Place","Red Keep"
"Daemon Blackfyre","Place","King's Landing"
"Daemon Blackfyre","Allegiance","House Blackfyre"
"Daemon Blackfyre","Allegiance","House Targaryen-by birth"
"Aegon IV Targaryen","Status","Deceased"
"Aegon IV Targaryen","Season","1"
"Aegon IV Targaryen","Season","4"
"Aegon IV Targaryen","Family","Rhaenyra Targaryen"
"Aegon IV Targaryen","Family","Viserys II Targaryen"
"Aegon IV Targaryen","Family","Naerys Targaryen"
"Aegon IV Targaryen","Family","Daeron II Targaryen"
"Aegon IV Targaryen","Family","Daenerys Targaryen"
"Aegon IV Targaryen","Family","Aemon Targaryen"
"Aegon IV Targaryen","Family","Aegon III Targaryen"
"Aegon IV Targaryen","Family","Daeron I Targaryen"
"Aegon IV Targaryen","Family","Baelor Targaryen"
"Aegon IV Targaryen","Family","Daena Targaryen"
"Aegon IV Targaryen","Family","Daemon Blackfyre"
"Aegon IV Targaryen","Family","Rhaena Targaryen"
"Aegon IV Targaryen","Family","Elaena Targaryen"
"Aegon IV Targaryen","Family","Aegor Rivers"
"Aegon IV Targaryen","Family","Brynden Rivers"
"Aegon IV Targaryen","Family","Shiera Seastar"
"Aegon IV Targaryen","Family","Myriah Martell"
"Aegon IV Targaryen","Family","Maron Martell"
"Aegon IV Targaryen","Culture","Valyrian"
"Aegon IV Targaryen","Titles","King of the Andals and the First Men"
"Aegon IV Targaryen","Titles","Lord of the Seven Kingdoms"
"Aegon IV Targaryen","Titles","Protector of the Realm"
"Aegon IV Targaryen","Place","Red Keep"
"Aegon IV Targaryen","Place","King's Landing"
"Aegon IV Targaryen","Allegiance","House Targaryen"
"Daena Targaryen","Status","Deceased"
"Daena Targaryen","Season","1"
"Daena Targaryen","Family","Rhaenyra Targaryen"
"Daena Targaryen","Family","Aegon III Targaryen"
"Daena Targaryen","Family","Daeron I Targaryen"
"Daena Targaryen","Family","Baelor Targaryen"
"Daena Targaryen","Family","Rhaena Targaryen"
"Daena Targaryen","Family","Elaena Targaryen"
"Daena Targaryen","Family","Viserys II Targaryen"
"Daena Targaryen","Family","Aegon IV Targaryen"
"Daena Targaryen","Family","Daemon Blackfyre"
"Daena Targaryen","Family","Naerys Targaryen"
"Daena Targaryen","Family","Aemon Targaryen"
"Daena Targaryen","Titles","Queen"
"Daena Targaryen","Place","Red Keep"
"Daena Targaryen","Place","King's Landing"
"Daena Targaryen","Allegiance","House Targaryen"
"Lothar Frey","Actor","Tom Brooke"
"Lothar Frey","Actor","Daniel Tuite"
"Lothar Frey","Status","Deceased"
"Lothar Frey","Culture","Andal"
"Lothar Frey","Allegiance","House Frey"
"Lothar Frey","Season","3"
"Lothar Frey","Season","6"
"Lothar Frey","Family","Walder Frey"
"Lothar Frey","Family","Joyeuse Erenford"
"Lothar Frey","Family","Stevron Frey"
"Lothar Frey","Family","Olyvar Frey"
"Lothar Frey","Family","Roslin Frey"
"Lothar Frey","Family","Waldron Frey"
"Lothar Frey","Family","Fat Walda Frey"
"Lothar Frey","Family","Ryger Rivers"
"Lothar Frey","Family","Walder Rivers"
"Lothar Frey","Family","Edmure Tully"
"Lothar Frey","Place","The Twins"
"Violet","Actor","Stephanie Blacker"
"Violet","Status","Deceased"
"Violet","Season","3"
"Violet","Allegiance","House Bolton"
"Naerys Targaryen","Status","Deceased"
"Naerys Targaryen","Season","1"
"Naerys Targaryen","Family","Viserys II Targaryen"
"Naerys Targaryen","Family","Aegon IV Targaryen"
"Naerys Targaryen","Family","Daeron II Targaryen"
"Naerys Targaryen","Family","Daenerys Targaryen"
"Naerys Targaryen","Family","Aemon Targaryen"
"Naerys Targaryen","Family","Daeron I Targaryen"
"Naerys Targaryen","Family","Baelor Targaryen"
"Naerys Targaryen","Family","Daena Targaryen"
"Naerys Targaryen","Family","Rhaena Targaryen"
"Naerys Targaryen","Family","Elaena Targaryen"
"Naerys Targaryen","Family","Myriah Martell"
"Naerys Targaryen","Family","Maron Martell"
"Naerys Targaryen","Culture","Valyrian"
"Naerys Targaryen","Titles","Queen"
"Naerys Targaryen","Place","Red Keep"
"Naerys Targaryen","Place","King's Landing"
"Naerys Targaryen","Allegiance","House Targaryen"
"Viserys II Targaryen","Status","Deceased"
"Viserys II Targaryen","Season","1"
"Viserys II Targaryen","Family","Daemon Targaryen"
"Viserys II Targaryen","Family","Rhaenyra Targaryen"
"Viserys II Targaryen","Family","Aegon II Targaryen"
"Viserys II Targaryen","Family","Aegon IV Targaryen"
"Viserys II Targaryen","Family","Naerys Targaryen"
"Viserys II Targaryen","Family","Daeron II Targaryen"
"Viserys II Targaryen","Family","Daenerys Targaryen"
"Viserys II Targaryen","Family","Daemon Blackfyre"
"Viserys II Targaryen","Family","Aemon Targaryen"
"Viserys II Targaryen","Family","Aegon III Targaryen"
"Viserys II Targaryen","Family","Daeron I Targaryen"
"Viserys II Targaryen","Family","Baelor Targaryen"
"Viserys II Targaryen","Family","Daena Targaryen"
"Viserys II Targaryen","Family","Rhaena Targaryen"
"Viserys II Targaryen","Family","Elaena Targaryen"
"Viserys II Targaryen","Culture","Valyrian"
"Viserys II Targaryen","Titles","King of the Andals and the First Men"
"Viserys II Targaryen","Titles","Lord of the Seven Kingdoms"
"Viserys II Targaryen","Titles","Protector of the Realm"
"Viserys II Targaryen","Place","Red Keep"
"Viserys II Targaryen","Place","King's Landing"
"Viserys II Targaryen","Allegiance","House Targaryen"
"Daeron II Targaryen","Status","Deceased"
"Daeron II Targaryen","Season","1"
"Daeron II Targaryen","Season","4"
"Daeron II Targaryen","Family","Viserys II Targaryen"
"Daeron II Targaryen","Family","Aegon IV Targaryen"
"Daeron II Targaryen","Family","Naerys Targaryen"
"Daeron II Targaryen","Family","Myriah Martell"
"Daeron II Targaryen","Family","Baelor Targaryen"
"Daeron II Targaryen","Family","Aerys I Targaryen"
"Daeron II Targaryen","Family","Aelinor Targaryen"
"Daeron II Targaryen","Family","Rhaegel Targaryen"
"Daeron II Targaryen","Family","Maekar I Targaryen"
"Daeron II Targaryen","Family","Daenerys Targaryen"
"Daeron II Targaryen","Family","Daemon Blackfyre"
"Daeron II Targaryen","Family","Maron Martell"
"Daeron II Targaryen","Family","Aemon Targaryen"
"Daeron II Targaryen","Culture","Valyrian"
"Daeron II Targaryen","Titles","King of the Andals and the First MenLord of the Seven KIngdomsProtector of the Realm"
"Daeron II Targaryen","Place","Red Keep"
"Daeron II Targaryen","Place","King's Landing"
"Daeron II Targaryen","Allegiance","House Targaryen"
"Aerion Targaryen","Titles","Prince"
"Aerion Targaryen","Status","Deceased"
"Aerion Targaryen","Culture","Valyrian"
"Aerion Targaryen","Season","3"
"Aerion Targaryen","Family","Maekar I Targaryen"
"Aerion Targaryen","Family","Dyanna Dayne"
"Aerion Targaryen","Family","Aemon Targaryen"
"Aerion Targaryen","Family","Aegon V Targaryen"
"Aerion Targaryen","Family","Duncan Targaryen"
"Aerion Targaryen","Family","Aerys II Targaryen"
"Aerion Targaryen","Family","Rhaella Targaryen"
"Aerion Targaryen","Family","Daeron Targaryen"
"Aerion Targaryen","Place","Red Keep"
"Aerion Targaryen","Place","King's Landing"
"Aerion Targaryen","Allegiance","House Targaryen"
"Rossart","Titles","Wisdom"
"Rossart","Titles","Hand of the King"
"Rossart","Status","Deceased"
"Rossart","Season","3"
"Rossart","Place","King's Landing"
"Rossart","Allegiance","Alchemists' Guild"
"Rossart","Allegiance","House Targaryen"
"Joramun","Titles","King-Beyond-the-Wall"
"Joramun","Allegiance","Free Folk"
"Joramun","Status","Deceased"
"Joramun","Season","Histories & Lore"
"Joramun","Culture","Free Folk"
"Joramun","Place","Beyond the Wall"
"Raymun Redbeard","Titles","King-Beyond-the-Wall"
"Raymun Redbeard","Status","Deceased"
"Raymun Redbeard","Culture","Free Folk"
"Raymun Redbeard","Season","Histories & Lore"
"Raymun Redbeard","Place","Beyond the Wall"
"Raymun Redbeard","Allegiance","Free Folk"
"Horned Lord","Titles","King-Beyond-the-Wall"
"Horned Lord","Allegiance","Free Folk"
"Horned Lord","Status","Deceased"
"Horned Lord","Season","Histories & Lore"
"Horned Lord","Culture","Free Folk"
"Horned Lord","Place","Beyond the Wall"
"Gendel","Titles","King-Beyond-the-Wall"
"Gendel","Family","Gorne"
"Gendel","Status","Deceased"
"Gendel","Culture","Free Folk"
"Gendel","Allegiance","Free Folk"
"Gendel","Season","Histories & Lore"
"Gendel","Place","Beyond the Wall"
"Cohollo","Titles","Bloodrider"
"Cohollo","Actor","Unidentified"
"Cohollo","Status","Alive"
"Cohollo","Allegiance","Khal Drogo"
"Cohollo","Religion","Great Stallion"
"Cohollo","Season","1"
"Cohollo","Place","Dothraki sea"
"Haggo","Titles","Bloodrider"
"Haggo","Actor","Unidentified"
"Haggo","Status","Deceased"
"Haggo","Allegiance","Khal Drogo"
"Haggo","Religion","Great Stallion"
"Haggo","Season","1"
"Haggo","Place","Dothraki sea"
"Wendel Manderly","Titles","Ser"
"Wendel Manderly","Actor","Oddie Braddell"
"Wendel Manderly","Status","Deceased"
"Wendel Manderly","Culture","Andal"
"Wendel Manderly","Allegiance","House Stark"
"Wendel Manderly","Allegiance","House Manderly"
"Wendel Manderly","Religion","Faith of the Seven"
"Wendel Manderly","Season","3"
"Wendel Manderly","Family","Wyman Manderly"
"Wendel Manderly","Place","White Harbor"
"Joss Stilwood","Status","Alive"
"Joss Stilwood","Allegiance","House Clegane"
"Joss Stilwood","Season","1"
"Joss Stilwood","Season","4"
"Heward","Status","Deceased"
"Heward","Season","1"
"Heward","Place","Winterfell"
"Heward","Allegiance","House Stark"
"Wyl","Status","Deceased"
"Wyl","Season","1"
"Wyl","Place","Winterfell"
"Wyl","Allegiance","House Stark"
"Halder","Status","Alive"
"Halder","Season","1"
"Halder","Allegiance","Night's Watch"
"Matthar","Status","Alive"
"Matthar","Season","1"
"Matthar","Allegiance","The"
"Matthar","Allegiance","Night's Watch"
"Balian","Season","1"
"Balian","Status","Alive"
"Balian","Allegiance","The"
"Balian","Allegiance","Night's Watch"
"Jason Mallister","Titles","Lord of Seagard"
"Jason Mallister","Allegiance","House Mallister"
"Jason Mallister","Allegiance","House Tully"
"Jason Mallister","Status","Alive"
"Jason Mallister","Season","Histories & Lore"
"Jason Mallister","Family","Denys Mallister"
"Jason Mallister","Family","Jaremy Mallister"
"Jason Mallister","Place","Seagard"
"Danelle Lothston","Titles","Lady of Harrenhal"
"Danelle Lothston","Allegiance","House Lothston"
"Danelle Lothston","Status","Deceased"
"Danelle Lothston","Season","Histories & Lore"
"Danelle Lothston","Place","Harrenhal"
"Vickon Greyjoy","Status","Deceased"
"Vickon Greyjoy","Season","Histories & Lore"
"Vickon Greyjoy","Family","Balon Greyjoy"
"Vickon Greyjoy","Family","Rodrik Greyjoy"
"Vickon Greyjoy","Family","Maron Greyjoy"
"Vickon Greyjoy","Family","Yara Greyjoy"
"Vickon Greyjoy","Family","Theon Greyjoy"
"Vickon Greyjoy","Titles","Lord of the Iron Islands"
"Vickon Greyjoy","Titles","King of Salt and Rock"
"Vickon Greyjoy","Titles","Son of the Sea Wind"
"Vickon Greyjoy","Titles","Lord Reaper of Pyke"
"Vickon Greyjoy","Allegiance","House Greyjoy"
"Nagga","Season","Complete Guide to Westeros"
"Nagga","Season","Histories & Lore"
"Myk","Status","Alive"
"Myk","Season","1"
"Myk","Allegiance","The"
"Myk","Allegiance","Night's Watch"
"Bessie","Season","1"
"Hallis Mollen","Status","Uncertain"
"Hallis Mollen","Season","1"
"Hallis Mollen","Allegiance","House Stark"
"Hallis Mollen","Allegiance","House Mollen"
"Jaremy Mallister","Titles","Ser"
"Jaremy Mallister","Allegiance","House Mallister"
"Jaremy Mallister","Allegiance","House Tully"
"Jaremy Mallister","Status","Deceased"
"Jaremy Mallister","Season","3"
"Jaremy Mallister","Place","Seagard"
"Boat commander","Actor","Michael Power"
"Boat commander","Status","Alive"
"Boat commander","Season","3"
"Boat commander","Allegiance","Salladhor Saan"
"Unidentified Warlock","Actor","Lottie Steer"
"Unidentified Warlock","Status","Alive"
"Unidentified Warlock","Season","3"
"Unidentified Warlock","Place","Qarth"
"Unidentified Warlock","Allegiance","Warlocks"
"Margaery's handmaiden","Allegiance","House Tyrell"
"Margaery's handmaiden","Status","Alive"
"Margaery's handmaiden","Actor","Aisling Jarrett-Gavin"
"Margaery's handmaiden","Season","3"
"Unsullied 1","Actor","Rhys Howells"
"Unsullied 1","Status","Alive"
"Unsullied 1","Season","3"
"Unsullied 1","Allegiance","Unsullied"
"Denys Mallister","Titles","Ser"
"Denys Mallister","Actor","J.J. Murphy"
"Denys Mallister","Allegiance","Night's Watch"
"Denys Mallister","Allegiance","House Mallister"
"Denys Mallister","Status","Alive"
"Denys Mallister","Season","5"
"Denys Mallister","Family","Jason Mallister"
"Denys Mallister","Family","Jaremy Mallister"
"Denys Mallister","Place","Seagard"
"Doran Martell","Titles","Prince of Dorne"
"Doran Martell","Titles","Lord of Sunspear"
"Doran Martell","Actor","Alexander Siddig"
"Doran Martell","Status","Deceased"
"Doran Martell","Culture","Dornishmen"
"Doran Martell","Allegiance","House Martell"
"Doran Martell","Season","5"
"Doran Martell","Season","6"
"Doran Martell","Family","Mellario of Norvos"
"Doran Martell","Family","Trystane Martell"
"Doran Martell","Family","Oberyn Martell"
"Doran Martell","Family","Elia Martell"
"Doran Martell","Family","Rhaegar Targaryen"
"Doran Martell","Family","Rhaenys Targaryen"
"Doran Martell","Family","Aegon Targaryen"
"Doran Martell","Family","Sand Snakes"
"Doran Martell","Family","Lewyn Martell"
"Doran Martell","Family","Mors Martell"
"Doran Martell","Family","Nymeria"
"Doran Martell","Family","Maron Martell"
"Doran Martell","Family","Daenerys Targaryen"
"Doran Martell","Place","Sunspear"
"Master Torturer","Actor","Michael Shelford"
"Master Torturer","Status","Deceased"
"Master Torturer","Culture","Northmen"
"Master Torturer","Allegiance","House Bolton"
"Master Torturer","Season","3"
"Tyrell servant","Allegiance","House Tyrell"
"Tyrell servant","Status","Alive"
"Tyrell servant","Season","3"
"Tyrell servant","Actor","Will Rastall"
"Martyn Lannister","Actor","Dean-Charles Chapman"
"Martyn Lannister","Family","Tytos Lannister"
"Martyn Lannister","Family","Harys Swyft"
"Martyn Lannister","Family","Kevan Lannister"
"Martyn Lannister","Family","Dorna Lannister"
"Martyn Lannister","Family","Lancel Lannister"
"Martyn Lannister","Family","Willem Lannister"
"Martyn Lannister","Family","Tywin Lannister"
"Martyn Lannister","Family","Joanna Lannister"
"Martyn Lannister","Family","Cersei Lannister"
"Martyn Lannister","Family","Jaime Lannister"
"Martyn Lannister","Family","Tyrion Lannister"
"Martyn Lannister","Family","Joffrey Baratheon"
"Martyn Lannister","Family","Myrcella Baratheon"
"Martyn Lannister","Family","Tommen Baratheon"
"Martyn Lannister","Status","Deceased"
"Martyn Lannister","Season","3"
"Martyn Lannister","Allegiance","House Lannister"
"Willem Lannister","Actor","Timothy Gibbons"
"Willem Lannister","Family","Tytos Lannister"
"Willem Lannister","Family","Harys Swyft"
"Willem Lannister","Family","Kevan Lannister"
"Willem Lannister","Family","Dorna Lannister"
"Willem Lannister","Family","Lancel Lannister"
"Willem Lannister","Family","Martyn Lannister"
"Willem Lannister","Family","Tywin Lannister"
"Willem Lannister","Family","Joanna Lannister"
"Willem Lannister","Family","Cersei Lannister"
"Willem Lannister","Family","Jaime Lannister"
"Willem Lannister","Family","Tyrion Lannister"
"Willem Lannister","Family","Joffrey Baratheon"
"Willem Lannister","Family","Myrcella Baratheon"
"Willem Lannister","Family","Tommen Baratheon"
"Willem Lannister","Status","Deceased"
"Willem Lannister","Season","3"
"Willem Lannister","Allegiance","House Lannister"
"Sam","Actor","Unidentified"
"Sam","Actor","William & James Wilson"
"Sam","Family","Craster"
"Sam","Family","Gilly"
"Sam","Family","Craster's younger wife"
"Sam","Family","Samwell Tarly"
"Sam","Status","Alive"
"Sam","Season","3"
"Sam","Season","4"
"Sam","Season","5"
"Sam","Season","6"
"Sam","Place","Craster's Keep"
"Sam","Place","Beyond the Wall"
"Marei","Actor","Josephine Gillan"
"Marei","Status","Alive"
"Marei","Allegiance","Petyr Baelish"
"Marei","Season","2"
"Marei","Season","3"
"Marei","Season","4"
"Marei","Season","5"
"Marei","Season","6"
"Marei","Season","7"
"Greizhen mo Ullhor","Titles","Good Master"
"Greizhen mo Ullhor","Actor","Clifford Barry"
"Greizhen mo Ullhor","Status","Deceased"
"Greizhen mo Ullhor","Culture","Ghiscari"
"Greizhen mo Ullhor","Allegiance","Good Masters"
"Greizhen mo Ullhor","Season","3"
"Greizhen mo Ullhor","Place","Astapor"
"Kayla","Actor","Pixie Le Knot"
"Kayla","Status","Alive"
"Kayla","Season","3"
"Kayla","Season","4"
"Bolton soldier","Allegiance","House Bolton"
"Bolton soldier","Status","Alive"
"Bolton soldier","Actor","Gary Lightbody"
"Bolton soldier","Season","3"
"Bolton soldier","Culture","Northmen"
"Karl Tanner","Actor","Burn Gorman"
"Karl Tanner","Status","Deceased"
"Karl Tanner","Season","3"
"Karl Tanner","Season","4"
"Karl Tanner","Place","Flea Bottom"
"Karl Tanner","Allegiance","The"
"Karl Tanner","Allegiance","BetrayersThe"
"Karl Tanner","Allegiance","Night's Watch"
"Dongo","Actor","Ian Whyte"
"Dongo","Status","Deceased"
"Dongo","Culture","Giants"
"Dongo","Allegiance","The"
"Dongo","Allegiance","Free Folk"
"Dongo","Season","3"
"Dongo","Season","4"
"Riverlands traveller","Actor","Joe Purcell"
"Riverlands traveller","Status","Uncertain"
"Riverlands traveller","Culture","Rivermen"
"Riverlands traveller","Season","3"
"The Night's Queen","Titles","Night's Queen"
"The Night's Queen","Allegiance","White Walkers"
"The Night's Queen","Status","Deceased"
"The Night's Queen","Season","Histories & Lore"
"The Night's Queen","Family","Night's King"
"Steffon","Status","Alive"
"Steffon","Season","1"
"Genna","Actor","Kylie Harris"
"Genna","Status","Alive"
"Genna","Allegiance","Petyr Baelish"
"Genna","Season","3"
"Craster's wife","Actor","Michelle Costello"
"Craster's wife","Status","Alive"
"Craster's wife","Culture","Free Folk"
"Craster's wife","Allegiance","Craster"
"Craster's wife","Religion","White Walkers"
"Craster's wife","Season","3"
"Craster's wife","Family","Craster"
"Craster's wife","Place","Craster's Keep"
"Bannen","Status","Deceased"
"Bannen","Culture","Northmen"
"Bannen","Season","3"
"Bannen","Place","White Harbor"
"Bannen","Allegiance","The"
"Bannen","Allegiance","Night's Watch"
"Sorcerer","Status","Uncertain"
"Sorcerer","Actor","Harold James McMullan"
"Sorcerer","Season","3"
"Sorcerer","Place","Myr"
"Rhaenyra Targaryen","Titles","Princess"
"Rhaenyra Targaryen","Titles","Queen of the Andals and the First Men Lady Regnant of the Seven Kingdoms"
"Rhaenyra Targaryen","Titles","Protector of the Realm"
"Rhaenyra Targaryen","Status","Deceased"
"Rhaenyra Targaryen","Culture","Valyrian"
"Rhaenyra Targaryen","Season","3"
"Rhaenyra Targaryen","Season","5"
"Rhaenyra Targaryen","Family","Viserys I Targaryen"
"Rhaenyra Targaryen","Family","Aegon II Targaryen"
"Rhaenyra Targaryen","Family","Aemond Targaryen"
"Rhaenyra Targaryen","Family","Daemon Targaryen"
"Rhaenyra Targaryen","Family","Aegon III Targaryen"
"Rhaenyra Targaryen","Family","Daeron I Targaryen"
"Rhaenyra Targaryen","Family","Baelor Targaryen"
"Rhaenyra Targaryen","Family","Daena Targaryen"
"Rhaenyra Targaryen","Family","Rhaena Targaryen"
"Rhaenyra Targaryen","Family","Elaena Targaryen"
"Rhaenyra Targaryen","Family","Viserys II Targaryen"
"Rhaenyra Targaryen","Family","Aegon IV Targaryen"
"Rhaenyra Targaryen","Family","Naerys Targaryen"
"Rhaenyra Targaryen","Family","Aemon Targaryen"
"Rhaenyra Targaryen","Family","Aemon Targaryen"
"Rhaenyra Targaryen","Family","Aegon V Targaryen"
"Rhaenyra Targaryen","Family","Daenerys Targaryen"
"Rhaenyra Targaryen","Family","Jon Snow"
"Rhaenyra Targaryen","Place","Red Keep"
"Rhaenyra Targaryen","Place","King's Landing"
"Rhaenyra Targaryen","Allegiance","House Targaryen"
"Aegon II Targaryen","Titles","King of the Andals and the First Men"
"Aegon II Targaryen","Titles","Lord of the Seven Kingdoms"
"Aegon II Targaryen","Titles","Protector of the Realm"
"Aegon II Targaryen","Status","Deceased"
"Aegon II Targaryen","Family","Viserys I Targaryen"
"Aegon II Targaryen","Family","Alicent Hightower"
"Aegon II Targaryen","Family","Rhaenyra Targaryen"
"Aegon II Targaryen","Family","Aegon III Targaryen"
"Aegon II Targaryen","Family","Viserys II Targaryen"
"Aegon II Targaryen","Family","Daemon Targaryen"
"Aegon II Targaryen","Place","Red Keep"
"Aegon II Targaryen","Place","King's Landing"
"Aegon II Targaryen","Allegiance","House Targaryen"
"Aegon III Targaryen","Titles","King of the Andals and the First Men"
"Aegon III Targaryen","Titles","Lord of the Seven Kingdoms"
"Aegon III Targaryen","Titles","Protector of the Realm"
"Aegon III Targaryen","Status","Deceased"
"Aegon III Targaryen","Culture","Valyrian"
"Aegon III Targaryen","Season","3"
"Aegon III Targaryen","Family","Daemon Targaryen"
"Aegon III Targaryen","Family","Rhaenyra Targaryen"
"Aegon III Targaryen","Family","Aegon II Targaryen"
"Aegon III Targaryen","Family","Daeron I Targaryen"
"Aegon III Targaryen","Family","Baelor I Targaryen"
"Aegon III Targaryen","Family","Daena Targaryen"
"Aegon III Targaryen","Family","Daemon Blackfyre"
"Aegon III Targaryen","Family","Rhaena Targaryen"
"Aegon III Targaryen","Family","Elaena Targaryen"
"Aegon III Targaryen","Family","Viserys II Targaryen"
"Aegon III Targaryen","Family","Aegon IV Targaryen"
"Aegon III Targaryen","Family","Naerys Targaryen"
"Aegon III Targaryen","Family","Aemon Targaryen"
"Aegon III Targaryen","Place","Red Keep"
"Aegon III Targaryen","Place","King's Landing"
"Aegon III Targaryen","Allegiance","House Targaryen"
"Myriah Martell","Status","Deceased"
"Myriah Martell","Season","1"
"Myriah Martell","Family","Daeron II Targaryen"
"Myriah Martell","Family","Baelor Targaryen"
"Myriah Martell","Family","Aerys I Targaryen"
"Myriah Martell","Family","Aelinor Targaryen"
"Myriah Martell","Family","Rhaegel Targaryen"
"Myriah Martell","Family","Maekar I Targaryen"
"Myriah Martell","Family","Maron Martell"
"Myriah Martell","Family","Aegon IV Targaryen"
"Myriah Martell","Family","Naerys Targaryen"
"Myriah Martell","Family","Daenerys Targaryen"
"Myriah Martell","Culture","Dornishmen"
"Myriah Martell","Titles","QueenPrincess"
"Myriah Martell","Place","Sunspear"
"Myriah Martell","Allegiance","House Martell"
"Myriah Martell","Allegiance","House Targaryen"
"Aerys I Targaryen","Status","Deceased"
"Aerys I Targaryen","Season","1"
"Aerys I Targaryen","Family","Daeron II Targaryen"
"Aerys I Targaryen","Family","Myriah Martell"
"Aerys I Targaryen","Family","Baelor Targaryen"
"Aerys I Targaryen","Family","Aelinor Targaryen"
"Aerys I Targaryen","Family","Rhaegel Targaryen"
"Aerys I Targaryen","Family","Maekar I Targaryen"
"Aerys I Targaryen","Family","Aegon IV Targaryen"
"Aerys I Targaryen","Family","Naerys Targaryen"
"Aerys I Targaryen","Family","Daenerys Targaryen"
"Aerys I Targaryen","Family","Maron Martell"
"Aerys I Targaryen","Titles","King of the Andals and the First Men"
"Aerys I Targaryen","Titles","Lord of the Seven Kingdoms"
"Aerys I Targaryen","Titles","Protector of the Realm"
"Aerys I Targaryen","Place","Red Keep"
"Aerys I Targaryen","Place","King's Landing"
"Aerys I Targaryen","Allegiance","House Targaryen"
"Aelinor Targaryen","Status","Deceased"
"Aelinor Targaryen","Season","1"
"Aelinor Targaryen","Family","Daeron II Targaryen"
"Aelinor Targaryen","Family","Myriah Martell"
"Aelinor Targaryen","Family","Baelor Targaryen"
"Aelinor Targaryen","Family","Aerys I Targaryen"
"Aelinor Targaryen","Family","Rhaegel Targaryen"
"Aelinor Targaryen","Family","Maekar I Targaryen"
"Aelinor Targaryen","Family","Aegon IV Targaryen"
"Aelinor Targaryen","Family","Naerys Targaryen"
"Aelinor Targaryen","Family","Daenerys Targaryen"
"Aelinor Targaryen","Family","Maron Martell"
"Aelinor Targaryen","Titles","Queen"
"Aelinor Targaryen","Place","Red Keep"
"Aelinor Targaryen","Place","King's Landing"
"Aelinor Targaryen","Allegiance","House Targaryen"
"Baelor Targaryen","Status","Deceased"
"Baelor Targaryen","Season","1"
"Baelor Targaryen","Family","Daeron II Targaryen"
"Baelor Targaryen","Family","Myriah Martell"
"Baelor Targaryen","Family","Aerys I Targaryen"
"Baelor Targaryen","Family","Aelinor Targaryen"
"Baelor Targaryen","Family","Rhaegel Targaryen"
"Baelor Targaryen","Family","Maekar I Targaryen"
"Baelor Targaryen","Family","Dyanna Dayne"
"Baelor Targaryen","Family","Aegon IV Targaryen"
"Baelor Targaryen","Family","Naerys Targaryen"
"Baelor Targaryen","Family","Daenerys Targaryen"
"Baelor Targaryen","Family","Maron Martell"
"Baelor Targaryen","Place","Red Keep"
"Baelor Targaryen","Place","King's Landing"
"Baelor Targaryen","Allegiance","House Targaryen"
"Bert","Season","3"
"Bert","Status","Alive"
"Bert","Allegiance","House Baratheon of Dragonstone"
"Olyvar","Actor","Will Tudor"
"Olyvar","Status","Alive"
"Olyvar","Allegiance","House Baelish"
